place,金沢まいもん寿司,kanazawamaimonsushi
place,旬彩和食 たちばな,shunirodoriwashokutachibana
place,中村藤吉　京都駅店,nakamuratokichikyotoekiten
place,FUKUNAGA901,""
place,鉄板焼 五山望,teppanyakigosammochi
place,中国料理 六本木樓外樓,chugokuryori
place,日本料理 京都吉兆,nipponryorikyotokiccho
place,天婦羅処 京林泉,tenfuratokorokyorinsen
place,日本料理 浮橋,nipponryoriukihashi
place,すし割烹 浮橋,sushikappoukihashi
place,地酒焼肴 浮橋,jizakeyakizakanaukihashi
place,がんこ,ganko
place,京やさい料理 接方来,kyoyasairyorisekkatarai
place,京都木村屋本店,kyotokimurayahonten
place,そば酒房 徳兵衛,sobashubotokube
place,竈炊き立てごはん土井,kamadotakitategohandoi
place,寿しのむさし,sushinomusashi
place,原了郭,hararyokaku
place,くらま,kurama
place,江戸川 京都店,edogawakyototen
place,とり八,torihachi
place,孫兵衛,magohyoe
place,おそば処　葵,osobashoaoi
place,京都生そば　もり平,kyotoseisobamoritaira
place,旬菜Dining 悠　Yu,shunsaiyu
place,すし昌,sushiakira
place,四川料理 洛楽,shisenryorirakuraku
place,粋花KYK,ikihana
place,侘家三昧,wabikasammai
place,京　とんちん亭,kyotonchintei
place,京和食 いち藤,kyowashokuichifuji
place,GRILL AND BAR　東洋亭,toyotei
place,京喫茶 潤,kyokissajun
place,烏丸中央口改札東,karasumachuoguchikaisatsuhigashi
place,西口改札横,nishiguchikaisatsuyoko
place,西口改札内横,nishiguchikaisatsunaiyoko
place,新幹線中央口改札,shinkansenchuoguchikaisatsu
place,新幹線八条口横,shinkansenhachijoguchiyoko
place,JR京都駅地下東口前,kyotoekichikahigashiguchimae
place,京都中央郵便局,kyotochuoyubinkyoku
place,京都駅八条口郵便局（窓口の時間）,kyotoekihachijoguchiyubinkyoku(madoguchinojikan)
place,おみやげ街道ＪＲ京都駅西口店,omiyagekaidojeiarukyotoekinishiguchiten
place,おみやげ街道ＪＲ京都西口改札内店,omiyagekaidojeiarukyotonishiguchikaisatsunaiten
place,定家,sadaie
place,京ぽんと 伏水菓蔵,kyopontofukusui
place,京都駅八条口を出てすぐ,kyotoekihachijoguchiwodetesugu
place,京都駅0番線の山科側,kyotoekibansennoyamashinagawa
place,近鉄京都駅構内,kintetsukyotoekikonai
place,東広場,higashihiroba
place,鳥丸小路広場,torimarukojihiroba
place,南広場,minamihiroba
place,大階段,daikaidan
place,京都拉麺小路,kyotokoji
place,室町小路広場,muromachikojihiroba
place,大空広場,ozorahiroba
place,中央口北東階段1,chuoguchihokutokaidan
place,中央口北東階段2,chuoguchihokutokaidan
place,中央口前階段1,chuokuchimaekaidan
place,中央口前階段2,chuokuchimaekaidan
place,Avanti連絡階段,renrakukaidan
place,南北連絡口南階段1,nambokurenrakuguchiminamikaidan
place,南北連絡口南階段2,nambokurenrakuguchiminamikaidan
place,みやこみち内階段,miyakomichinaikaidan
place,地下連絡通路階段,chikarenrakutsurokaidan
place,大階段1,daikaidan
place,大階段2,daikaidan
place,伊勢丹内北階段1,isetannaikitakaidan
place,伊勢丹内北階段2,isetannaikitakaidan
place,新幹線八条口改札内階段,shinkansenhachijoguchikaisatsunaikaidan
place,地下鉄中央２改札口内階段,chikatetsuchuonikaisatsukonaikaidan
place,ＨＩＫＡＲＩ,""
place,さくら薬局 京都駅前店,sakurayakkyokukyotoekimaeten
place,ほのか薬局,honokayakkyoku
place,京お弁当,kyoobento
place,授乳室 京都伊勢丹７F,junyushitsukyotoisetannana
place,中央口改札外　待合室,chuoguchikaisatsugaimachiaishitsu
place,時の灯,tokinoakari
place,ゐざさ ＪＲ京都駅（新幹線構内）,izasajeiarukyotoeki(shinkansenkonai)
place,とり松,torimatsu
place,551蓬莱 京都伊勢丹店,horaikyotoisetanten
place,551蓬莱 JR京都駅店,horaikyotoekiten
