event,千本ゑんま堂,senhonemmado
event,引接寺,insetsutera
event,建勲神社,tateisaojinja
event,上品蓮台寺,johinrendaiji
event,雲林院,ujii
event,孤篷庵,ko
event,総見院,sokenin
event,高桐院,kokiriin
event,龍光院,ryukoin
event,瑞峯院,mizuminein
event,聚光院,in
event,大徳寺,daitokuji
event,興臨院,kyo
event,龍源院,ryugenin
event,黄梅院,obaiin
event,大仙院,daisenin
event,真珠庵,shinjuan
event,妙覚寺,myokakuji
event,華芳堂,hanakaorudo
event,水火天満宮,suikatemmangu
event,本法寺,hompotera
event,妙蓮寺,myorenji
event,妙顕寺,myokenji
event,宝鏡寺,takarakyotera
event,報恩寺,hoonji
event,山名宗全邸宅跡,yamanasozenteitakuato
event,白峯神宮,shirominejingu
event,三時知恩寺,sanjichiontera
event,大聖寺,daishoji
event,室町幕府跡碑,muromachibakufuatohi
event,護王神社,mamoruojinja
event,伊藤仁斎宅跡,itojinsaitakuato
event,菅大臣神社,kandaijinjinja
event,五條天神宮,gojotakashijingu
event,左女牛井跡碑,hidarionnaushiiatohi
event,飛雲閣,hikumo
event,興正寺,kyoseitera
event,万寿禅寺,mansuzentera
event,龍尾神社,ryuokamisha
event,渉成園,watarunaruen
event,市比賣神社,shihiujinja
event,世継地蔵,yotsugijizo
event,牛若丸と弁慶像,gyuuwakamarutobenkeizo
event,文子天満宮,fumikotemmangu
event,印幡堂,shirushihatado
event,沸光寺,niekotera
event,錦天満宮,nishikitemmangu
event,本能寺,honnoji
event,矢田寺,yatadera
event,誓願寺,seiganji
event,六角堂,rokkakudo
event,誠心院,seishinin
event,蛸薬師堂,takoyakushido
event,革堂,kodo
event,行願時,kudarinegaiji
event,下御霊神社,shimomitamajinja
event,京都御所,kyotogosho
event,廬山時,ioriyamaji
event,清浄華院,seijohanain
event,梨木神社,nashinokijinja
event,大宮御所,omiyagosho
event,仙洞御所,sentogosho
event,京都迎賓館,kyotogeihinkan
event,幸神社,sainokamisha
event,林光院,hayashihikariin
event,宗旦稲荷神社,sotaninarijinja
event,瑞春院,mizuharuin
event,相国寺,shokokuji
event,阿弥陀寺,amidaji
event,慈照院,in
event,天寧寺,tenneiji
event,上善寺,jozenji
event,無礙光院,mugekoin
event,河合神社,kawaijinja
event,清風荘庭園,seifusoteien
event,常林寺,tsunehayashiji
event,聖護院,shogoin
event,須賀神社,sukajinja
event,熊野神社,kumanojinja
event,平安神宮,heianjingu
event,頂妙寺,itadakimyoji
event,本因坊,honimbo
event,寂光寺,jakkodera
event,要法寺,yohoji
event,得浄明院,tokukiyoshimeiin
event,辰巳大明神,tatsumidaimyojin
event,八坂神社,yasakajinja
event,目疾地蔵,mejizo
event,仲源寺,nakagentera
event,祇園閣,gion
event,大雲院,daikumoin
event,正伝永源院,seideneihajimein
event,高台寺,kodaiji
event,霊山観音,ryozenkannon
event,圓徳院,entokuin
event,安井金比羅宮,yasuikompiramiya
event,建仁寺,kenninji
event,六道珍皇寺,rokudochinoji
event,八坂の塔,yasakanoto
event,法観寺,hokanji
event,方広寺,hokoji
event,豊国神社,toyokunijinja
event,妙法院,myohoin
event,智積院,chishakuin
event,新日吉神社,shinhiyoshijinja
event,豊国廟跡,toyokunibyoato
event,養源院,yogenin
event,法住寺,hojutera
event,新熊野神社,shinkumanojinja
event,剣神社,kenjinja
event,延仁寺,nobejintera
event,即成院,sokunaruin
event,戒光寺,kaikoji
event,今熊野観音寺,konkumanokannonji
event,楊貴妃観音堂,yokihikannondo
event,泉涌寺,sennyuji
event,東福寺,tofukuji
event,同聚院,do
event,退耕庵,shisakoan
event,豊臣秀吉墓,toyotomihideyoshihaka
event,清閑寺,seikanji
event,青蓮院大日堂,aohachisuindainichido
event,青蓮院,aohachisuin
event,粟田神社,awatajinja
event,南禅寺,nanzenji
event,天授庵,tenjuan
event,金地院,konchiin
event,水路閣,suiro
event,聴松院,chomatsuin
event,永観堂,eikando
event,無鄰菴,mu
event,白川院跡,shirakawainato
event,法勝寺跡,hosshojiato
event,岡崎神社,okazakijinja
event,文殊塔,monjuto
event,西翁院,nishiokinain
event,金戒光明寺,kimukomyoji
event,真如堂,shinnyodo
event,迎称寺,mukaishotera
event,後一条天皇陵,goichijotennoryou
event,宗忠神社,sotadashijinja
event,東北院,tohokuin
event,吉田神社,yoshidajinja
event,詩仙堂,shisendo
event,八大神社,hachidaijinja
event,一乗寺,ichijoji
event,狸谷山不動院,tanukiyayamafudoin
event,金福寺,kimufukutera
event,本願寺北山別院,honganjikitayamabetsuin
event,石川丈山墓,ishikawajozanhaka
event,北白川天神宮,kitashirakawatenjingu
event,八神社,hachijinja
event,法然院,honenin
event,安楽寺,anrakuji
event,霊鑑寺,reikanji
event,大豊神社,taihojinja
event,若王子神社,wakaojijinja
event,永観堂,eikando
event,禅林寺,zenrinji
event,日向大神宮,hinatadaijingu
event,本圀寺,hongokuji
event,天智天皇陵,tenjitennoryo
event,大乗寺,daijoji
event,元慶寺,motokeiji
event,阿弥陀寺,amidaji
event,僧正遍昭墓,sojohenjohaka
event,京都タワー,kyototawa
event,祇園,gion
event,保津川下り,hozugawakudari
event,嵐山,arashiyama
event,竹林,chikurin
event,東映太秦映画村,toeiuzumasaeigamura
event,京都御所,kyotogosho
event,京都御苑,kyotogyoen
event,哲学の道,tetsugakunomichi
event,円山公園,maruyamakoen
event,京都国立博物館,kyotokokuritsuhakubutsukan
event,国立京都国際会館,kokuritsukyotokokusaikaikan
event,伏見桃山城,fushimimomoyamajo
event,京都府総合見本市会館,kyotofusogomihonichikaikan
event,伏見酒倉,fushimisakagura
event,びわ湖,biwako
event,びわ湖大橋,biwakoohashi
event,清水焼団地,kiyomizuyakidanchi
event,南座,minamiza
event,弁慶足型池,benkeiashigatachi
event,広沢池,hirosawaike
event,オムロン創業記念館,omuronsogyokinenkan
event,陽明文庫,yomeibunko
event,東映京都撮影所,toeikyotosatsueisho
event,松竹京都映画撮影所,shochikukyotoeigasatsueisho
event,三菱自動車京都工場,mitsubishijidoshakyotokojo
event,日新電機,nisshindenki
event,八ッ橋庵とししゅう館,hachikyoantoshishukan
event,わかさスタジアム京都,wakasasutajiamukyoto
event,京都アクアリーナ,kyotoakuarina
event,西京極総合運動公園,nishikyogokusogoundokoen
event,京都光華女子大学,kyotokokajoshidaigaku
event,京都光華女子大学短期大学部,kyotokokajoshidaigakutankidaigakubu
event,京都外国語大学,kyotogaikokugodaigaku
event,京都外国語短期大学,kyotogaikokugotankidaigaku
event,京都学院大学,kyotogakuindaigaku
event,右京区役所,ukyokuyakusho
event,島津製作所,shimazuseisakusho
event,右京ふれあい文化会館,ukyofureaibunkakaikan
event,立命館大学,ritsumeikandaigaku
event,左大文字,hidaridaimonji
event,国際平和ミュージアム,kokusaiheiwamyujiamu
event,上京警察署,jokyokeisatsusho
event,高津古文化会館,takatsukobunkakaikan
event,島津アリーナ京都,shimatsuarinakyoto
event,花園大学,hanazonodaigaku
event,島津製作所,shimazuseisakusho
event,京都看護大学,kyotokangodaigaku
event,京都市立病院,kyotoshiritsubyoin
event,御前松原交番,gozemmatsubarakoban
event,京都鉄道博物館,kyototetsudohakubutsukan
event,梅小路公園,umekojikoen
event,京都水族館,kyotosuizokukan
event,朱雀の庭,suzakunoniwa
event,京・朱雀すし市場,kyo・suzakusushishijo
event,中央卸売市場,chuooroshiurishijo
event,京の食文化ミュージアムあじわい館,kyonoshokubunkamyujiamuajiwaikan
event,京都リサーチパーク,kyotorisachipaku
event,角屋もてなしの文化美術館,kakuyamotenashinobunkabijutsukan
event,新撰組壬生屯所跡,shinsengumimibutonshoato
event,京都調理師専門学校,kyotochorishisemmongakko
event,中京警察署,chukyokeisatsusho
event,佛教大学,hotokekyodaigaku
event,京都市急病診療所,kyotoshikyubyoshinryosho
event,船岡山公園,funeokayamakoen
event,大谷大学,otanidaigaku
event,大谷大学博物館,otanidaigakuhakubutsukan
event,大谷大学短期大学部,otanidaigakutankidaigakubu
event,北区役所,kitakuyakusho
event,茶道研修会館,sadokenshukaikan
event,裏千家今日庵,urasenkekyoan
event,表千家不審菴,omotesenkefushin
event,河村能舞台,kawamuranobutai
event,京菓子資料館,kyokashishiryokan
event,同支社大学,doshishadaigaku
event,同支社,doshisha
event,京都市考古資料館,kyotoshikokoshiryokan
event,上京区総合庁舎,kamigyokusogochosha
event,西陣織会館,nishijinorikaikan
event,武者小路千家官休庵,mushanokojisengekankyuan
event,樂美術館,bijutsukan
event,金剛能楽堂,kimutsuyoshinogakudo
event,府民ホールアルティ,fumin
event,有斐斎弘道館,yukodokan
event,KBS京都,kyoto
event,安達くみひも館,adachikumihimokan
event,平安女学院大学,heianjogakuindaigaku
event,京都国際マンガミュージアム,kyotokokusaimangamyujiamu
event,京都市立芸術大学ギャラリー＠KCUA,kyotoshiritsugeijutsudaigakugyarariatto
event,京都絞り工芸館,kyotoshiborikogeikan
event,中京区総合庁舎,chukyokusogochosha
event,大西清右衛門美術館,onishikiyoshimigiemombijutsukan
event,くろちく百千足館,kurochikuhyakusensokukan
event,京都学園大学京町家キャンバス,kyotogakuendaigakukyomachikakyambasu
event,池坊短大,ikenobotandai
event,杉本家住宅,sugimotokajutaku
event,下京警察署,shimogyokeisatsusho
event,風俗博物館,fuzokuhakubutsukan
event,龍谷ミュージアム,ryutanimyujiamu
event,龍谷大学,ryukokudaigaku
event,下京区総合庁舎,shimogyokusogochosha
event,東寺洛南会館,tojirakuminamikaikan
event,ひと・まち交流館,hito・machikoryukan
event,京都市学校歴史博物館,kyotoshigakkorekishihakubutsukan
event,宮川町歌舞練場,miyagawamachikabunerijo
event,ウィングス京都,kyoto
event,京都文化博物館,kyotobunkahakubutsukan
event,先斗町歌舞練場,pontomachikabunerijo
event,池田屋跡,ikedayaato
event,一之船入跡,ichinofunairiato
event,大江能楽堂,oenogakudo
event,京都市役所,kyotoshiyakusho
event,長州藩屋敷跡,choshuhanyashikiato
event,京都文化博物館,kyotobunkahakubutsukan
event,池坊頂法寺会館,ikenoboitadakihoterakaikan
event,島津総業記念館,shimatsusogyokinenkan
event,キンシ正宗堀野記念館,kinshimasamunehorinokinenkan
event,木戸孝光旧宅跡,kidotakamitsukyutakuato
event,府立総合社会福祉会館,furitsusogoshakaifukushikaikan
event,新島襄旧宅,nijimajokyutaku
event,京都市歴史資料館,kyotoshirekishishiryokan
event,京都市法法務局,kyotoshihohomukyoku
event,府立文化芸術会館,furitsubunkageijutsukaikan
event,府立医科大学,furitsuikadaigaku
event,府立医大病院,furitsuidaibyoin
event,北村美術館,kitamurabijutsukan
event,同志社女子大学,doshishajoshidaigaku
event,同志社大学,doshishadaigaku
event,承天閣美術館,uketamawatembijutsukan
event,信長本廟,nobunagahombyo
event,井村美術館,imurabijutsukan
event,応仁の乱勃発地,oninnoramboppatsuchi
event,大谷大学グランド,otanidaigakugurando
event,京都下鴨病院,kyotoshimogamobyoin
event,左京区図書館福祉センター,sakyokutoshokanfukushisenta
event,下鴨警察署,shimogamokeisatsusho
event,旧三井家下鴨別邸,kyumitsuikashimogamobettei
event,京都大学総合博物館,kyotodaigakusogohakubutsukan
event,京都大学,kyotodaigaku
event,在京都フランス総領事館,zaikyotofuransusoryojikan
event,関西日仏学館,kansaibibutsugakukan
event,京大西部講堂,kyodaiseibukodo
event,京都大学,kyotodaigaku
event,日本イタリア京都会館,nipponitariakyotokaikan
event,稲盛財団記念館,inamorizaidankinenkan
event,京都大学附属病院,kyotodaigakufuzokubyoin
event,京都ハンディクラフトセンター,kyotohandhikurafutosenta
event,入国管理事務所,nyukokukanrijimusho
event,京都踏水会,kyotokai
event,石田ハカリの歴史観,ishidanorekishikan
event,川端警察署,kawabatakeisatsusho
event,ロームシアター京都,romushiatakyoto
event,みやこめっせ,miyakomesse
event,細見美術館,hosomibijutsukan
event,京都伝統産業ふれあい館,kyotodentosangyofureaikan
event,府立図書館,furitsutoshokan
event,京都観世会館,kyotokanzekaikan
event,藤井有鄰館,fujiiyu
event,京都国立近代美術館,kyotokokuritsukindaibijutsukan
event,光秀塚,mitsuhidetsuka
event,京都華頂大学,kyotohanaitadakidaigaku
event,華頂短期大学,kachotankidaigaku
event,祇園会館,gionkaikan
event,和順会館,kazujunkaikan
event,友禅苑庭園,yuzenenteien
event,京阪ツーリストインフォメーションセンター祇園四条,keihantsurisutoinfomeshonsentagionshijo
event,円山公園,maruyamakoen
event,南座,minamiza
event,漢字ミュージアム,kanjimyujiamu
event,祇園祭ギャラリー,giommatsurigyarari
event,坂本竜馬中岡慎太郎像,sakamotoryomanakaokashintarozo
event,祇園甲部歌舞練場,gionkabutobukabunerijo
event,東山区総合庁舎,higashiyamakusogochosha
event,東山警察署,higashiyamakeisatsusho
event,清水三年坂美術館,shimizusannenzakabijutsukan
event,近藤悠三記念館,kondoyusankinenkan
event,京都陶磁器会館,kyototojikikaikan
event,大谷本廟,oyahombyo
event,河井寛次郎記念館,kawaikanjirokinenkan
event,京都国立博物館,kyotokokuritsuhakubutsukan
event,京都女子大学,kyotojoshidaigaku
event,京都女子大学短期大学部,kyotojoshidaigakutankidaigakubu
event,音羽の滝,otowanotaki
event,京都大学花山天文台,kyotodaigakuhanayamatemmondai
event,関西日仏交流会館,kansainichifutsukoryukaikan
event,琵琶湖疏水記念館,biwakososuikinenkan
event,京都市動物園,kyotoshidobutsuen
event,京都市美術館,kyotoshibijutsukan
event,野村美術館,nomurabijutsukan
event,京都市国際交流会館,kyotoshikokusaikoryukaikan
event,国際交流基金,kokusaikoryukikin
event,白沙村荘,shiroisagosonso
event,湯川記念館,yukawakinenkan
event,京都造形芸術大学,kyotozokeigeijutsudaigaku
event,駒井家住宅,komaikajutaku
event,一乗寺下り松,ichijojisagarimatsu
event,俊寛僧都山荘跡,shunkansozusansoato
